topic_id,date,topic_order,title,section_type
2021-02-01-T-001,2021-02-01,1,President's Concurrence with Resolution on Government Securities,OS
2021-02-01-T-002,2021-02-01,2,President's Concurrence with Resolution on Treasury Bills,OS
2021-02-01-T-003,2021-02-01,3,Nominated Members of Parliament,OS
2021-02-01-T-004,2021-02-01,4,Administration of Oaths,OS
2021-02-01-T-005,2021-02-01,5,Progress of Nation-wide COVID-19 Vaccination Programme,OA
2021-02-01-T-006,2021-02-01,6,COVID-19 Vaccination Roll-out for Migrant Workers,OA
2021-02-01-T-007,2021-02-01,7,Weather-induced Soil Erosion and Damage to Roads,OA
2021-02-01-T-008,2021-02-01,8,Guidelines on Students with Gender Dysphoria,OA
2021-02-01-T-009,2021-02-01,9,Bullying in Schools,OA
2021-02-01-T-010,2021-02-01,10,Considerations for Setting Aside Green Space in Urban Development ,OA
2021-02-01-T-011,2021-02-01,11,Clarification by Minister for Manpower,OS
2021-02-01-T-012,2021-02-01,12,COVID-19 (Temporary Measures) (Amendment) Bill,BI
2021-02-01-T-013,2021-02-01,13,Electronic Transactions (Amendment) Bill,BP
2021-02-01-T-014,2021-02-01,14,Accelerate and Deepen Efforts Against Climate Change,OS
2021-02-01-T-015,2021-02-01,15,Exempted Business,OS
2021-02-01-T-016,2021-02-01,16,Accelerate and Deepen Efforts Against Climate Change  ,OS
2021-02-01-T-017,2021-02-01,17,Adjournment,OS
2021-02-01-T-018,2021-02-01,18,Preservation of Dover Forest in Ulu Pandan,OS
2021-02-01-T-019,2021-02-01,19,Amount Spent on Supporting Dormitory Operators to Comply With COVID-19-related Measures,WANA
2021-02-01-T-020,2021-02-01,20,Prioritise Early Completion of Jurong Region MRT Line,WANA
2021-02-01-T-021,2021-02-01,21,Rezoning Land Acquired for Terminated Kuala Lumpur-Singapore High Speed Rail Project,WANA
2021-02-01-T-022,2021-02-01,22,Effects of Introducing Gender-neutral Fertility Leave on Employability,WANA
2021-02-01-T-023,2021-02-01,23,Impact of Change in WhatsApp's Privacy Policy on Government Communications,WANA
2021-02-01-T-024,2021-02-01,24,"Utilisation Rates of Funds Set Aside to Help Families, Workers and Businesses During COVID-19 Pandemic",WANA
2021-02-01-T-025,2021-02-01,25,Age Limit for Matched Retirement Savings Scheme,WANA
2021-02-01-T-026,2021-02-01,26,Lessons for Maritime Sector from Bunker Vessel NewOcean 6's COVID-19 Cluster,WANA
2021-02-01-T-027,2021-02-01,27,Management Support for Frontline Healthcare Workers who are Verbally or Physically Harassed,WANA
2021-02-01-T-028,2021-02-01,28,Helping Companies Transit into TraceTogether-only SafeEntry Phase,WANA
2021-02-01-T-029,2021-02-01,29,Raising Awareness of Potential Risks on Emerging Social Media Platforms,WANA
2021-02-01-T-030,2021-02-01,30,Legal Requirement for Social Media Platforms to Inform Users When Accounts Have Been Compromised,WANA
2021-02-01-T-031,2021-02-01,31,Allocation of Additional Places Across Different Universities,WANA
2021-02-01-T-032,2021-02-01,32,Tie-breakers in Computerised Allocation of Secondary School Places,WANA
2021-02-01-T-033,2021-02-01,33,Appeals for Medical Subsidy for Long-Term Visit Pass and Dependant Pass Holders,WANA
2021-02-01-T-034,2021-02-01,34,Number of Complaints Regarding Ceiling and Water Leakages Received by HDB,WANA
2021-02-01-T-035,2021-02-01,35,Complaints over Construction Quality of HDB Flats,WANA
2021-02-01-T-036,2021-02-01,36,CPF Nomination Scheme,WANA
2021-02-01-T-037,2021-02-01,37,Madrasah Students Diagnosed with Mental Health Conditions,WANA
2021-02-01-T-038,2021-02-01,38,Public Consultation for Review on Strengthening Foreign Halal Certification Bodies Recognition Framework,WANA
2021-02-01-T-039,2021-02-01,39,Implications of Consumer Data Monopoly by Firms,WANA
2021-02-01-T-040,2021-02-01,40,Telecommuting Options for School Teachers and School Staff,WANA
2021-02-01-T-041,2021-02-01,41,Punishment against Criminals who Commit Cheating or Scam Offences Electronically,WANA
2021-02-01-T-042,2021-02-01,42,Trend of Cyber Scams and Hacks in Last Five Years,WANA
2021-02-01-T-043,2021-02-01,43,Continued Vibrancy and Sustainability of Singapore’s Hawker Culture,WANA
2021-02-01-T-044,2021-02-01,44,Impact of Work From Home Policy on Demand for Commercial Office Space,WANA
2021-02-01-T-045,2021-02-01,45,Tackling Family Violence,WANA
2021-02-01-T-046,2021-02-01,46,Medical Costs of Foreign Domestic Workers,WANA
2021-02-01-T-047,2021-02-01,47,Prerequisites for Remaking our Heartland and Revitalisation of Shops Schemes,WANA
